AÑO,TOTAL MATRICULADOS,MATRICULADOS MUJERES POR PROGRAMA,MATRICULADOS HOMBRES POR PROGRAMA,TOTAL MATRICULADOS PRIMER AÑO,MATRICULADOS MUJERES PRIMER AÑO,MATRICULADOS HOMBRES PRIMER AÑO,REGIÓN,PROVINCIA,COMUNA,NOMBRE CARRERA,ÁREA DEL CONOCIMIENTO,ÁREA CARRERA GENÉRICA
MAT_2024,92,85.0,7.0,40.0,37.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,POSTITULO EN EDUCACION MENCION LENGUAJE Y COMUNICACION PARA EDUCACION BASICA,Educación,Postítulo en Educación
MAT_2024,15,10.0,5.0,1.0,1.0,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Administración y Comercio,Ingeniería en Recursos Humanos
MAT_2024,19,16.0,3.0,19.0,16.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Administración y Comercio,Ingeniería en Recursos Humanos
MAT_2024,21,9.0,12.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA COMERCIAL (CONTINUIDAD DE ESTUDIOS PLAN A),Administración y Comercio,Ingeniería Comercial
MAT_2024,10,2.0,8.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN ECONOMIA,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,815,512.0,303.0,167.0,104.0,63.0,Región Metropolitana,SANTIAGO,SANTIAGO,PSICOLOGIA,Ciencias Sociales,Psicología
MAT_2024,10,5.0,5.0,10.0,5.0,5.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN GOBIERNO Y GESTION PUBLICA,Ciencias Sociales,Postítulo en Ciencias Sociales
MAT_2024,12,8.0,4.0,12.0,8.0,4.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN DIRECCION Y GESTION DE EMPRESAS,Administración y Comercio,Postítulo en Administración y Comercio
MAT_2024,540,262.0,278.0,129.0,59.0,70.0,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA COMERCIAL,Administración y Comercio,Ingeniería Comercial
MAT_2024,9,2.0,7.0,2.0,,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN SOCIOLOGIA,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,8,8.0,,,,,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN GESTION DE PERSONAS EN ORGANIZACIONES,Administración y Comercio,Magister en Administración y Comercio
MAT_2024,11,9.0,2.0,11.0,9.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN INTERVENCIONES SOCIOEDUCATIVAS PARA NIÑOS(AS) Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD SOCIAL,Educación,Postítulo en Educación
MAT_2024,83,62.0,21.0,15.0,11.0,4.0,Región Metropolitana,SANTIAGO,SANTIAGO,"GESTION DE INFORMACION, BIBLIOTECOLOGIA Y ARCHIVISTICA",Humanidades,Bibliotecología
MAT_2024,7,2.0,5.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN LITERATURA LATINOAMERICANA,Humanidades,Magister en Humanidades
MAT_2024,38,13.0,25.0,5.0,1.0,4.0,Región Metropolitana,SANTIAGO,SANTIAGO,LICENCIATURA EN FILOSOFIA,Humanidades,Filosofía
MAT_2024,216,135.0,81.0,53.0,28.0,25.0,Región Metropolitana,SANTIAGO,SANTIAGO,ANTROPOLOGIA,Ciencias Sociales,Antropología
MAT_2024,119,52.0,67.0,28.0,16.0,12.0,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA EN MATEMATICA,Educación,Pedagogía en Matemáticas y Computación
MAT_2024,31,20.0,11.0,15.0,10.0,5.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN PSICOLOGIA SOCIAL MENCION EN INTERVENCION PSICOSOCIAL Y EVALUACION DE PROYECTOS SOCIALES,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,134,117.0,17.0,35.0,28.0,7.0,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA EN EDUCACION BASICA,Educación,Pedagogía en Educación Básica
MAT_2024,6,2.0,4.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA COMERCIAL (CONTINUIDAD DE ESTUDIOS PLAN B),Administración y Comercio,Ingeniería Comercial
MAT_2024,69,27.0,42.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA COMERCIAL (CONTINUIDAD DE ESTUDIOS PLAN C),Administración y Comercio,Ingeniería Comercial
MAT_2024,102,33.0,69.0,15.0,3.0,12.0,Región Metropolitana,SANTIAGO,SANTIAGO,GEOGRAFIA,Ciencias Sociales,Geografía
MAT_2024,67,57.0,10.0,19.0,16.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,LICENCIATURA EN TEORIA E HISTORIA DEL ARTE,Arte y Arquitectura,Artes y Licenciatura en Artes
MAT_2024,14,5.0,9.0,7.0,,7.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN FILOSOFIA,Humanidades,Magister en Humanidades
MAT_2024,195,102.0,93.0,36.0,25.0,11.0,Región Metropolitana,SANTIAGO,SANTIAGO,SOCIOLOGIA,Ciencias Sociales,Sociología
MAT_2024,10,8.0,2.0,5.0,3.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN ESTUDIOS DE LA IMAGEN,Arte y Arquitectura,Magister en Arte y Arquitectura
MAT_2024,156,133.0,23.0,47.0,43.0,4.0,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA EN ARTES VISUALES,Educación,Pedagogía en Artes y Música
MAT_2024,364,291.0,73.0,75.0,63.0,12.0,Región Metropolitana,SANTIAGO,SANTIAGO,TRABAJO SOCIAL,Ciencias Sociales,Trabajo Social
MAT_2024,149,78.0,71.0,47.0,24.0,23.0,Región Metropolitana,SANTIAGO,SANTIAGO,CONTADOR PUBLICO AUDITOR,Administración y Comercio,Contador Auditor
MAT_2024,69,39.0,30.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,CONTADOR PUBLICO AUDITOR (CONTINUIDAD DE ESTUDIOS),Administración y Comercio,Contador Auditor
MAT_2024,230,122.0,108.0,64.0,31.0,33.0,Región Metropolitana,SANTIAGO,SANTIAGO,ARQUEOLOGIA,Ciencias Sociales,Arqueología
MAT_2024,9,6.0,3.0,9.0,6.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN DIDACTICA DE LA LENGUA Y LA LITERATURA,Educación,Postítulo en Educación
MAT_2024,1,1.0,,1.0,1.0,,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN EDUCACION AMBIENTAL,Educación,Postítulo en Educación
MAT_2024,85,61.0,24.0,12.0,8.0,4.0,Región Metropolitana,SANTIAGO,SANTIAGO,LICENCIATURA EN LENGUA Y LITERATURA,Humanidades,Licenciatura en Letras y Literatura
MAT_2024,9,2.0,7.0,9.0,2.0,7.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN FILOSOFIA Y CIENCIAS,Humanidades,Postítulo en Humanidades
MAT_2024,105,54.0,51.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA PARA PROFESIONALES,Educación,Programas de Formación Pedagógica
MAT_2024,21,14.0,7.0,4.0,3.0,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,DOCTORADO EN EDUCACION,Educación,Doctorado en Educación
MAT_2024,14,4.0,10.0,3.0,1.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,DOCTORADO EN FILOSOFIA,Humanidades,Doctorado en Humanidades
MAT_2024,41,23.0,18.0,20.0,11.0,9.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN DIDACTICA DE LA MATEMATICA,Educación,Magister en Educación
MAT_2024,8,3.0,5.0,5.0,2.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN HISTORIA DE CHILE CONTEMPORANEO,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,22,17.0,5.0,9.0,6.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER INTERDISCIPLINARIO EN INTERVENCION SOCIAL,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,302,144.0,158.0,76.0,32.0,44.0,Región Metropolitana,SANTIAGO,SANTIAGO,ADMINISTRACION PUBLICA,Ciencias Sociales,Administración Pública
MAT_2024,10,6.0,4.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN MUSICOLOGIA LATINOAMERICANA,Arte y Arquitectura,Magister en Arte y Arquitectura
MAT_2024,8,4.0,4.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA EN BIOLOGIA Y CIENCIAS NATURALES,Educación,Pedagogía en Ciencias
MAT_2024,51,39.0,12.0,7.0,5.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA EN BIOLOGIA Y CIENCIAS NATURALES EN EDUCACION MEDIA,Educación,Pedagogía en Ciencias
MAT_2024,158,148.0,10.0,39.0,35.0,4.0,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA EN EDUCACION DIFERENCIAL,Educación,Pedagogía en Educación Diferencial
MAT_2024,3,3.0,,3.0,3.0,,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO DERECHOS HUMANOS MENCION ACCESO A LA JUSTICIA AUSJAL - IIDH,Derecho,Postítulo en Derecho
MAT_2024,2,2.0,,2.0,2.0,,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO DERECHOS HUMANOS MENCION EDUCACION EN DERECHOS HUMANOS,Derecho,Postítulo en Derecho
MAT_2024,5,2.0,3.0,5.0,2.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO DERECHOS HUMANOS MENCION PARTICIPACION CIUDADANA Y DERECHOS HUMANOS,Derecho,Postítulo en Derecho
MAT_2024,23,10.0,13.0,5.0,3.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN DIDACTICA DE LA HISTORIA Y LAS CIENCIAS SOCIALES,Educación,Magister en Educación
MAT_2024,5,,5.0,1.0,,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,BACHILLERATO EN FILOSOFIA,Humanidades,Filosofía
MAT_2024,16,11.0,5.0,3.0,1.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN ANTROPOLOGIAS LATINOAMERICANAS,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,25,12.0,13.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,"MAGISTER EN PREVENCION, SEGURIDAD URBANA Y POLITICA CRIMINAL",Tecnología,Magister en Tecnología
MAT_2024,3,1.0,2.0,3.0,1.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,"DIPLOMADO DERECHOS HUMANOS AUSJAL/IIDH, MENCION SEGURIDAD HUMANA Y DERECHOS HUMANOS",Derecho,Postítulo en Derecho
MAT_2024,11,6.0,5.0,11.0,6.0,5.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO ESCRITURA NARRATIVA DE NO FICCION,Humanidades,Postítulo en Humanidades
MAT_2024,2,1.0,1.0,2.0,1.0,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN GESTION ESTRATEGICA DE LAS RELACIONES LABORALES,Administración y Comercio,Postítulo en Administración y Comercio
MAT_2024,7,6.0,1.0,7.0,6.0,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO GESTION DE PERSONAS,Administración y Comercio,Postítulo en Administración y Comercio
MAT_2024,5,4.0,1.0,5.0,4.0,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN GESTION TRIBUTARIA,Administración y Comercio,Postítulo en Administración y Comercio
MAT_2024,1,1.0,,1.0,1.0,,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN NORMAS INTERNACIONALES DE INFORMACION FINANCIERA (IFRS),Administración y Comercio,Postítulo en Administración y Comercio
MAT_2024,5,3.0,2.0,5.0,3.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO PSICOLOGIA EDUCACIONAL: HERRAMIENTAS CONCEPTUALES Y TECNICAS PARA LA PROMOCION DEL APRENDIZAJE ESCOLAR,Ciencias Sociales,Postítulo en Ciencias Sociales
MAT_2024,15,11.0,4.0,3.0,2.0,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,DOCTORADO EN PSICOLOGIA,Ciencias Sociales,Doctorado en Ciencias Sociales
MAT_2024,14,5.0,9.0,6.0,3.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,"MAGISTER EN CIENCIA, TECNOLOGIA Y SOCIEDAD",Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,6,2.0,4.0,5.0,2.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN INVESTIGACION EN PSICOLOGIA,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,34,11.0,23.0,4.0,2.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN ORDENAMIENTO TERRITORIAL Y GEOGRAFIA,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,8,5.0,3.0,8.0,5.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,POSTITULO EN DERECHO ADMINISTRATIVO Y GESTION PUBLICA,Derecho,Postítulo en Derecho
MAT_2024,2,,2.0,2.0,,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,POSTITULO EN DERECHO LABORAL,Derecho,Postítulo en Derecho
MAT_2024,5,4.0,1.0,5.0,4.0,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,POSTITULO EN EDUCACION RELIGIOSA ESCOLAR,Educación,Postítulo en Educación
MAT_2024,84,53.0,31.0,17.0,9.0,8.0,Región Metropolitana,SANTIAGO,SANTIAGO,"MAGISTER GOBIERNO, POLITICAS PUBLICAS Y TERRITORIO",Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,12,7.0,5.0,12.0,7.0,5.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO COMPRAS Y CONTRATACION PUBLICA,Administración y Comercio,Postítulo en Administración y Comercio
MAT_2024,8,7.0,1.0,8.0,7.0,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EDUCACION Y GESTION DE LA CONVIVENCIA SOCIAL EN LA ESCUELA,Educación,Postítulo en Educación
MAT_2024,21,15.0,6.0,21.0,15.0,6.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN GESTION PEDAGOGICA Y CURRICULAR PARA EL DESARROLLO PROFESIONAL DOCENTE,Educación,Postítulo en Educación
MAT_2024,33,18.0,15.0,33.0,18.0,15.0,Región Metropolitana,SANTIAGO,SANTIAGO,POSTITULO EN LITIGACION PENAL ESTRATEGICA,Derecho,Postítulo en Derecho
MAT_2024,8,7.0,1.0,8.0,7.0,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN MEDIACION Y RESOLUCION DE CONFLICTOS,Ciencias Sociales,Postítulo en Ciencias Sociales
MAT_2024,4,2.0,2.0,4.0,2.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,POSTITULO TEORIA Y PRACTICA DEL DERECHO PENAL,Derecho,Postítulo en Derecho
MAT_2024,5,2.0,3.0,5.0,2.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN POLITICAS SOCIALES: DESARROLLO Y POBREZA,Ciencias Sociales,Postítulo en Ciencias Sociales
MAT_2024,18,9.0,9.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,DERECHO,Derecho,Derecho
MAT_2024,1079,615.0,464.0,190.0,111.0,79.0,Región Metropolitana,SANTIAGO,SANTIAGO,DERECHO,Derecho,Derecho
MAT_2024,17,3.0,14.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA EN CONTROL DE GESTION MENCION CIENCIA DE DATOS PLAN A,Administración y Comercio,Ingeniería en Control de Gestión
MAT_2024,29,19.0,10.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA EN CONTROL DE GESTION MENCION CIENCIA DE DATOS PLAN B,Administración y Comercio,Ingeniería en Control de Gestión
MAT_2024,2,,2.0,2.0,,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO DERECHO A LA CIUDAD Y PRODUCCION SOCIAL DEL ESPACIO,Derecho,Postítulo en Derecho
MAT_2024,4,2.0,2.0,4.0,2.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,"DIPLOMADO EN DERECHOS HUMANOS, POLITICAS PUBLICAS Y LITIGACION ESTRATEGICA",Derecho,Postítulo en Derecho
MAT_2024,3,3.0,,3.0,3.0,,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN EDUCACION CONTEMPORANEA DE LAS ARTES VISUALES,Educación,Postítulo en Educación
MAT_2024,1,1.0,,,,,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN FILOSOFIA DE LA NEUROCIENCIA COGNITIVA (A DISTANCIA),Humanidades,Postítulo en Humanidades
MAT_2024,4,2.0,2.0,4.0,2.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN GESTION DE LAS ARTES Y LAS CULTURAS (A DISTANCIA),Arte y Arquitectura,Postítulo en Arte y Arquitectura
MAT_2024,1,1.0,,1.0,1.0,,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN VINCULACION CON EL MEDIO,Ciencias Sociales,Postítulo en Ciencias Sociales
MAT_2024,29,20.0,9.0,11.0,7.0,4.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN DIDACTICA DE LAS CIENCIAS EXPERIMENTALES,Educación,Magister en Educación
MAT_2024,28,11.0,17.0,14.0,4.0,10.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN ESCRITURA NARRATIVA,Humanidades,Magister en Humanidades
MAT_2024,7,4.0,3.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INTERPRETACION SUPERIOR EN DIRECCION CORAL,Arte y Arquitectura,"Música, Canto o Danza"
MAT_2024,7,2.0,5.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INTERPRETACION SUPERIOR EN MUSICA ANTIGUA,Arte y Arquitectura,"Música, Canto o Danza"
MAT_2024,2,2.0,,,,,Región Metropolitana,SANTIAGO,SANTIAGO,EDUCACION PARVULARIA,Educación,Pedagogía en Educación de Párvulos
MAT_2024,137,137.0,,54.0,54.0,,Región Metropolitana,SANTIAGO,SANTIAGO,EDUCACION PARVULARIA,Educación,Pedagogía en Educación de Párvulos
MAT_2024,21,9.0,12.0,21.0,9.0,12.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO E-LEARNING EN ACOMPAÑAMIENTO PSICOESPIRITUAL,Ciencias Sociales,Postítulo en Ciencias Sociales
MAT_2024,7,7.0,,7.0,7.0,,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN CONSERVACION Y RESTAURACION DE BIENES CULTURALES TRIDIMENSIONALES. CERAMICA Y MADERA,Arte y Arquitectura,Postítulo en Arte y Arquitectura
MAT_2024,5,2.0,3.0,5.0,2.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN DERECHO PENAL Y DERECHO PROCESAL PENAL,Derecho,Postítulo en Derecho
MAT_2024,94,38.0,56.0,18.0,8.0,10.0,Región Metropolitana,SANTIAGO,SANTIAGO,LICENCIATURA EN HISTORIA,Ciencias Sociales,Historia
MAT_2024,9,5.0,4.0,9.0,5.0,4.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN GESTION DOCUMENTAL ELECTRONICA,Tecnología,Postítulo en Tecnología
MAT_2024,15,8.0,7.0,5.0,4.0,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,DOCTORADO EN TRABAJO SOCIAL,Ciencias Sociales,Doctorado en Ciencias Sociales
MAT_2024,35,30.0,5.0,14.0,11.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN CLINICA RELACIONAL CON NIÑOS NIÑAS Y ADOLESCENTES,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,37,31.0,6.0,18.0,16.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN DIDACTICA DEL LENGUAJE Y LA LITERACIDAD,Educación,Magister en Educación
MAT_2024,240,100.0,140.0,55.0,24.0,31.0,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES,Educación,"Pedagogía en Historia, Geografía y Ciencias Sociales"
MAT_2024,106,29.0,77.0,67.0,17.0,50.0,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA CIVIL PLAN COMUN,Tecnología,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería"
MAT_2024,48,19.0,29.0,9.0,3.0,6.0,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA EN FILOSOFIA,Educación,Pedagogía en Filosofía y Religión
MAT_2024,1,,1.0,1.0,,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN DIRECCION CORAL ESCOLAR,Educación,Postítulo en Educación
MAT_2024,1,1.0,,1.0,1.0,,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN GESTION DE ABASTECIMIENTO PUBLICO,Administración y Comercio,Postítulo en Administración y Comercio
MAT_2024,4,3.0,1.0,4.0,3.0,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN POLITICAS SOCIALES POBREZA Y TERRITORIO,Ciencias Sociales,Postítulo en Ciencias Sociales
MAT_2024,206,146.0,60.0,46.0,34.0,12.0,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA EN LENGUA CASTELLANA Y COMUNICACION,Educación,"Pedagogía en Lenguaje, Comunicación y/o Castellano"
MAT_2024,1,,1.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,PERIODISMO,Ciencias Sociales,Periodismo
MAT_2024,290,131.0,159.0,67.0,33.0,34.0,Región Metropolitana,SANTIAGO,SANTIAGO,PERIODISMO,Ciencias Sociales,Periodismo
MAT_2024,8,5.0,3.0,3.0,2.0,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,DOCTORADO EN DERECHO,Derecho,Doctorado en Derecho
MAT_2024,6,4.0,2.0,4.0,2.0,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,DOCTORADO EN ESTUDIOS MEDIALES,Humanidades,Doctorado en Humanidades
MAT_2024,1,1.0,,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA CIVIL EN INFORMATICA,Tecnología,Ingeniería Civil en Computación e Informática
MAT_2024,1,,1.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA CIVIL INDUSTRIAL,Tecnología,Ingeniería Civil Industrial
MAT_2024,348,220.0,128.0,85.0,54.0,31.0,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA EN INGLES,Educación,Pedagogía en Idiomas
MAT_2024,5,2.0,3.0,5.0,2.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO CONTABILIDAD Y FINANZAS APLICADAS PARA ABOGADOS,Administración y Comercio,Postítulo en Administración y Comercio
MAT_2024,2,,2.0,2.0,,2.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN CRIMINOLOGIA Y NUEVAS FORMAS DE CRIMINALIDAD,Derecho,Postítulo en Derecho
MAT_2024,10,7.0,3.0,10.0,7.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN LITIGACION CON PERSPECTIVA DE GENERO,Derecho,Postítulo en Derecho
MAT_2024,1,1.0,,1.0,1.0,,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN TECNICAS AVANZADAS DE ESCRITURA LEGAL,Derecho,Postítulo en Derecho
MAT_2024,13,9.0,4.0,13.0,9.0,4.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO INTERNACIONAL EN TEORIAS ANTROPOLOGICAS LATINOAMERICANAS Y DEL CARIBE,Ciencias Sociales,Postítulo en Ciencias Sociales
MAT_2024,10,7.0,3.0,10.0,7.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,POSTITULO EN NEUROPSICOLOGIA CLINICA,Salud,Postítulo en Salud
MAT_2024,17,11.0,6.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA EN GESTION DE PERSONAS,Administración y Comercio,Ingeniería en Recursos Humanos
MAT_2024,19,9.0,10.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA EN GESTION DE EMPRESAS,Administración y Comercio,Administración de Empresas e Ing. Asociadas
MAT_2024,18,13.0,5.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA EN GESTION FINANCIERA,Administración y Comercio,Ingeniería en Finanzas
MAT_2024,18,12.0,6.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,INGENIERIA EN GESTION COMERCIAL Y MARKETING,Administración y Comercio,Administración de Empresas e Ing. Asociadas
MAT_2024,12,9.0,3.0,12.0,9.0,3.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN DERECHO PUBLICO,Derecho,Magister en Derecho
MAT_2024,2,2.0,,2.0,2.0,,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO EN PSICOLOGIA COMUNITARIA Y FEMINISMOS: HERRAMIENTAS PARA LA REFLEXION EN INTERVENCION COMUNITARIA,Ciencias Sociales,Postítulo en Ciencias Sociales
MAT_2024,11,7.0,4.0,11.0,7.0,4.0,Región Metropolitana,SANTIAGO,SANTIAGO,DIPLOMADO PSICOANALISIS Y CLINICA DE BORDES: HERRAMIENTAS TEORICO-PRACTICAS PARA EL ABORDAJE TERAPEUTICO DE LO LIMITE EN INSTITUCIONES,Ciencias Sociales,Postítulo en Ciencias Sociales
MAT_2024,22,12.0,10.0,,,,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN GESTION Y DIRECCION EDUCACIONAL,Administración y Comercio,Magister en Administración y Comercio
MAT_2024,20,15.0,5.0,20.0,15.0,5.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN GESTION Y DIRECCION EDUCACIONAL,Administración y Comercio,Magister en Administración y Comercio
MAT_2024,63,34.0,29.0,19.0,13.0,6.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN GOBIERNO Y SOCIEDAD,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,109,75.0,34.0,60.0,37.0,23.0,Región Metropolitana,SANTIAGO,SANTIAGO,BACHILLERATO EN HUMANIDADES,Humanidades,Bachillerato y/o Licenciatura en Humanidades
MAT_2024,315,109.0,206.0,74.0,30.0,44.0,Región Metropolitana,SANTIAGO,SANTIAGO,PEDAGOGIA EN MUSICA,Educación,Pedagogía en Artes y Música
MAT_2024,25,14.0,11.0,1.0,,1.0,Región Metropolitana,SANTIAGO,SANTIAGO,INTERPRETACION SUPERIOR MENCION CANTO,Arte y Arquitectura,"Música, Canto o Danza"
MAT_2024,39,19.0,20.0,18.0,8.0,10.0,Región Metropolitana,SANTIAGO,SANTIAGO,MAGISTER EN POLITICA EDUCATIVA,Ciencias Sociales,Magister en Ciencias Sociales
